t_video_s,LinPower_true,video,LinPower_fit_mse,LinPower_fit_anchor
4104.5,100000.0,51.29575979275581,104196.46388818044,147409.66316882928
4104.6,99100.0,51.4014603961365,105996.08250691381,149073.94141215575
4104.7,99100.0,51.364654306606255,105369.43590431276,148494.42178721575
4104.8,99100.0,51.42569359305138,106408.66778045648,149455.49819709128
4104.9,99100.0,51.29026800224032,104102.96273354394,147323.1937714984
4105.0,98700.0,51.492371027100404,107543.89263184008,150505.34842745343
4105.1,98700.0,51.44246503563381,106694.21203819045,149719.56808984873
4105.2,98700.0,51.4082566686957,106111.79328097135,149180.95015377342
4105.3,98700.0,51.33615176919919,104884.16244930553,148045.6433378125
4105.4,97300.0,51.397044733884535,105920.90310633788,149004.41588078905
4105.5,97300.0,51.2493031044939,103405.50983033341,146678.19283603632
4105.6,97300.0,51.313538659997306,104499.16017831,147689.59517484112
4105.7,97300.0,51.28740961827762,104054.29696594912,147278.187914502
4105.8,97000.0,51.329713936610396,104774.55433903425,147944.27830895723
4105.9,97000.0,51.32730429932425,104733.5287631544,147906.3380628149
4106.0,97000.0,51.32912572909658,104764.53973968781,147935.01685787272
4106.1,97000.0,51.2690921620493,103742.43086280499,146989.77571155468
4106.2,97000.0,51.32238236495581,104649.72976441332,147828.84117043705
4106.3,97000.0,51.14350967361013,101604.31076553324,145012.4530041397
4106.4,97000.0,51.3911209886322,105820.0476532206,148911.14526522835
4106.5,97000.0,51.3188327671788,104589.29565103818,147772.95200647868
4106.6,97400.0,51.43136399181018,106505.2098516993,149544.77981879853
4106.7,97400.0,51.428984074187404,106464.69027160213,149507.30751501012
4106.8,97400.0,51.277860550215024,103891.71813359275,147127.83582839905
4106.9,98000.0,51.178198069607326,102194.90231651731,145558.6290987652
4107.0,98000.0,51.252794779339965,103464.95776972617,146733.16999125795
4107.1,98000.0,51.237179980766406,103199.10609677457,146487.31170181837
4107.2,98000.0,51.337394002326725,104905.31224215077,148065.2025598148
4107.3,97900.0,51.25524027401339,103506.5938399618,146771.67481950845
4107.4,97900.0,51.11023071088818,101037.7156940666,144488.468733027
4107.5,97900.0,51.06125794163281,100203.92378991365,143717.38217552053
4107.6,97900.0,51.22793812330899,103041.75771634805,146341.79671134183
4107.7,97900.0,51.175179060860145,102143.50181190541,145511.09417073603
4107.8,97900.0,51.36719554426946,105412.70205859246,148534.43410898803
4107.9,98100.0,51.36229671625441,105329.29645991197,148457.30103100673
4108.0,98100.0,51.28770829447884,104059.3821143352,147282.8906341421
4108.1,98100.0,51.152688924538175,101760.5932307964,145156.98224163672
4108.2,98100.0,51.287720217442015,104059.5851102107,147283.07836370624
4108.3,98100.0,51.28495676726941,104012.53564953117,147239.56725921226
4108.4,98100.0,51.46677385330657,107108.08480224397,150102.31553953036
4108.5,98100.0,51.524563652851974,108091.9921396526,151012.22809436428
4108.6,98100.0,51.495744847315414,107601.33402272151,150558.46993670834
4108.7,98600.0,51.39552455930557,105895.02118713851,148980.4804121455
4108.8,98600.0,51.456982870501975,106941.38722070423,149948.1544549074
4108.9,98600.0,51.43252046720207,106524.89956567239,149562.98876720655
4109.0,99700.0,51.54484094601953,108437.22568756738,151331.4983423379
4109.1,99700.0,51.51191420616606,107876.62742985378,150813.05989440938
4109.2,99700.0,51.66877859415323,110547.34135398548,153282.92269301158
4109.3,99700.0,51.76678654006415,112215.98768715619,154826.07842567272
4109.4,101000.0,51.71647453363228,111359.3944357956,154033.90529700008
4109.5,101000.0,51.548780159909434,108504.29325797583,151393.52209398267
4109.6,101000.0,51.71756106535167,111377.89331517299,154051.01296756614
4109.7,101000.0,51.72471994119354,111499.7776360017,154163.73097417387
4109.8,102000.0,51.72259253988885,111463.55730352493,154130.23459295195
4109.9,102000.0,51.58278165821764,109083.18994790199,151928.8828399477
4110.0,102000.0,51.714774276544524,111330.4464997017,154007.13439135998
4110.1,102000.0,51.63301327434646,109938.41450427391,152719.79020638193
4110.2,102000.0,51.61877885289124,109696.06461166777,152495.66624515015
4110.3,102000.0,51.50472700457802,107754.26084555115,150699.8958929676
4110.4,102000.0,51.55551133128282,108618.89564379014,151499.5058037301
4110.5,102000.0,51.63238809550226,109927.7704449963,152709.94663392042
4110.6,101000.0,51.7497565237433,111926.04105044715,154557.93723499088
4110.7,101000.0,51.660342335183046,110403.70878965163,153150.09202024247
4110.8,101000.0,51.66144247978413,110422.43943681999,153167.41402849543
4110.9,101000.0,51.71437312461321,111323.61663817347,154000.81816978508
4111.0,101000.0,51.829488440729754,113283.5266061289,155813.33304632176
4111.1,101000.0,51.67544773218627,110660.88758353668,153387.92967476125
4111.2,101000.0,51.72243519540151,111460.87841561018,154127.757170888
4111.3,101000.0,51.67598892383215,110670.10170844302,153396.4508511112
4111.4,101000.0,51.67395614137406,110635.4923207725,153364.4442635402
4111.5,101000.0,51.6581900268348,110367.06439924263,153116.20347237855
4111.6,101000.0,51.66658700028169,110510.0281030694,153248.41558631626
4111.7,101000.0,51.59665646761814,109319.41722125618,152147.3446337029
4111.8,101000.0,51.628415863725394,109860.14072449389,152647.40300869744
4111.9,101000.0,51.49103205377278,107521.09577682393,150484.2660106431
4112.0,101000.0,51.7016231642547,111106.54062048369,153800.0673609035
4112.1,103000.0,51.593469900876066,109265.16393740103,152097.1714697841
4112.2,103000.0,51.59392443286597,109272.90262767975,152104.32817161456
4112.3,103000.0,51.51472109311034,107924.41642863001,150857.25492001406
4112.4,103000.0,51.633560030334856,109947.72336557787,152728.39899447572
4112.5,103000.0,51.67387031778724,110634.03112074314,153363.09295310546
4112.6,103000.0,51.6726281889738,110612.88310391037,153343.5353735506
4112.7,103000.0,51.55992237434947,108693.99639985838,151568.95860505197
4112.8,103000.0,51.651284063656085,110249.48607405613,153007.46762887388
4112.9,102000.0,51.52610088259927,108118.1644337175,151036.43210022233
4113.0,102000.0,51.58617876014099,109141.02772437118,151982.3709245997
4113.1,102000.0,51.516718518932905,107958.4238475553,150888.70480991842
4113.2,101000.0,51.4976871822523,107634.40348499932,150589.05240902468
4113.3,101000.0,51.39714258342655,105922.56905574608,149005.95654241904
4113.4,101000.0,51.40668298953045,106085.00041285972,149156.17224415962
4113.5,101000.0,51.282247267592524,103966.40472964966,147196.90561662626
4113.6,100000.0,51.392247337788014,105839.22444925737,148928.87986970972
4113.7,100000.0,51.538468107208594,108328.72413685208,151231.15665419202
4113.8,100000.0,51.52127505377159,108036.00169167668,150960.44840980764
4113.9,99300.0,51.43609862611968,106585.81995025836,149619.32763233397
4114.0,99300.0,51.47119235857044,107183.31260686868,150171.88583471777
4114.1,99300.0,51.407314928805754,106095.75957268826,149166.1222610313
4114.2,99300.0,51.38597504011815,105732.43467410083,148830.1212229873
4114.3,99300.0,51.48410880100311,107403.22308558098,150375.2579388906
4114.4,99300.0,51.5217290480551,108043.73122716916,150967.59664533776
4114.5,99300.0,51.535576750732446,108279.49699167558,151185.63163803262
4114.6,98800.0,51.45496656382137,106907.05834340898,149916.40728191996
4114.7,98800.0,51.288736151298956,104076.88201700093,147299.07445607183
4114.8,98800.0,51.3359872073493,104881.36068129726,148043.05227685638
4114.9,98800.0,51.27684745775227,103874.46960330848,147111.88447438297
4115.0,98800.0,51.45459943116896,106900.80768129649,149910.6267010502
4115.1,97100.0,51.28602803498962,104030.77464981377,147256.43459489907
4115.2,97100.0,51.22448533323536,102982.97181442939,146287.431805045
4115.3,97100.0,51.22114323630838,102926.07053228875,146234.8097856358
4115.4,97100.0,51.323537858625315,104669.40276395134,147847.03466141957
4115.5,97000.0,51.17705989509874,102175.524186483,145540.7083016159
4115.6,97000.0,51.26892107220111,103739.51795155916,146987.0818658917
4115.7,97000.0,51.300794011768865,104282.17460294382,147488.92800656531
4115.8,97000.0,51.26405354545634,103656.64527650434,146910.4416329977
4115.9,97300.0,51.21011519399025,102738.31124190509,146061.17093865166
4116.0,97300.0,51.32497713372979,104693.90731920116,147869.69635081326
4116.1,97300.0,51.25054777940661,103426.70119609241,146697.79050446
4116.2,97300.0,51.20952854744906,102728.32321909,146051.93406540982
4116.3,97300.0,51.054509484151,100089.02709733509,143611.12629235839
4116.4,98100.0,51.07678774462528,100468.32836014917,143961.90219164977
4116.5,98100.0,50.99375291776034,99054.60870623891,142654.50136923452
4116.6,98100.0,51.04890400068703,99993.59024942585,143522.86677562876
4116.7,99600.0,51.023553612891135,99561.9841051799,143123.71958517563
4116.8,99600.0,51.20672660741853,102680.618444602,146007.81693000311
4116.9,99600.0,51.195301279746516,102486.09512357961,145827.9227415194
4117.0,99600.0,51.15802552434551,101851.45216695045,145241.0081286101
4117.1,100000.0,51.149071563946556,101699.00541328976,145100.02613790263
4117.2,100000.0,51.087274684429055,100646.8750431462,144127.02126567846
4117.3,100000.0,51.029274776725046,99659.3904834505,143213.80051367322
4117.4,101000.0,51.081421792266426,100547.225908019,144034.86624692508
4117.5,101000.0,51.06334246680625,100239.41412954603,143750.2034630332
4117.6,101000.0,51.0560525755299,100115.29918932938,143635.42259083944
4117.7,101000.0,51.080168454706,100525.88705528632,144015.1321832901
4117.8,101000.0,51.18559164993075,102320.78262735344,145675.042576825
4117.9,101000.0,51.236120722041804,103181.0715571231,146470.6334502945
4118.0,101000.0,51.227150603672975,103028.34970395977,146329.39704895124
4118.1,101000.0,51.27177588904738,103788.12298677478,147032.03155788942
4118.2,101000.0,51.42838754080885,106454.53391922184,149497.91497143335
4118.3,101000.0,51.32363897948037,104671.1244095019,147848.6268305619
4118.4,101000.0,51.47185141415381,107194.53343873413,150182.2628035663
4118.5,101000.0,51.59814844846786,109344.81912465196,152170.8361861467
4118.6,101000.0,51.54220143904275,108392.28643700713,151289.9387495441
4118.7,101000.0,51.57357334764131,108926.41272402403,151783.89605217334
4118.8,101000.0,51.53320256039408,108239.07492216327,151148.2495115426
4118.9,101000.0,51.466048574263326,107095.7364747203,150090.89586837043
4119.0,101000.0,51.35904851515756,105273.99381277163,148406.15742120182
4119.1,101000.0,51.33382334652005,104844.51960270246,148008.98183274793
4119.2,101000.0,51.26323415372721,103642.69462187588,146897.54013779399
4119.3,101000.0,51.14023289995944,101548.52165286464,144960.85951346206
4119.4,101000.0,51.28041009893188,103935.12578873825,147167.97900946008
4119.5,101000.0,51.26999901379392,103757.8705786803,147004.05428310705
4119.6,101000.0,51.28944371224414,104088.92868286779,147310.21515204932
4119.7,101000.0,51.305967213496295,104370.25158499868,147570.381156386
4119.8,100000.0,51.45248334774098,106864.78004272119,149877.3085221788
4119.9,100000.0,51.50815585635857,107812.63918311766,150753.88388580235
4120.0,100000.0,51.46272069855216,107039.07731763797,150038.49776499695
4120.1,100000.0,51.346169047764384,105054.71285714023,148203.36749680666
4120.2,100000.0,51.47349238451454,107222.47198136791,150208.10022721346
4120.3,100000.0,51.34344956904036,105008.41203776479,148160.54873202357
4120.4,100000.0,51.27162384489617,103785.53434038442,147029.63759073312
4120.5,100000.0,51.163853888529545,101950.68369796232,145332.776949179
4120.6,100000.0,51.32588818624022,104709.4185557313,147884.04106430733
4120.7,100000.0,51.19245337838074,102437.60782872746,145783.08193521737
4120.8,99400.0,51.17443986267872,102130.91650238319,145499.45533981628
4120.9,99400.0,51.275351064168085,103848.99257035961,147088.3234425065
4121.0,99400.0,51.32748413793277,104736.59062749497,147909.16965955042
4121.1,99400.0,51.370462429846434,105468.32282064646,148585.87190986425
4121.2,98800.0,51.30972325764005,104434.20057637326,147629.5208618323
4121.3,98800.0,51.18078588030241,102238.96140567737,145599.374722725
4121.4,98800.0,51.18110349589685,102244.36900903133,145604.3756470969
4121.5,98800.0,51.18396912432193,102293.15811811131,145649.49556967814
4121.6,97900.0,51.15945426860675,101875.77742803411,145263.50400766102
4121.7,97900.0,51.14284175076688,101592.93896304443,145001.93641841842
4121.8,97900.0,51.290980944779356,104115.10102439858,147334.41920180363
4121.9,97900.0,51.195037501488166,102481.6041344105,145823.76949733344
4122.0,97900.0,51.223478164387025,102965.8241373708,146271.5737195845
4122.1,96700.0,51.21724185553881,102859.64709432214,146173.38172443223
4122.2,96700.0,51.28867424824385,104075.82807892526,147298.09977944253
4122.3,96700.0,51.258746246749965,103566.28520984726,146826.87709802494
4122.4,96000.0,51.25832721467516,103559.1509277377,146820.27934982814
4122.5,96000.0,51.20076713903549,102579.15478293074,145913.98384623195
4122.6,96000.0,51.229015986594206,103060.10901023378,146358.76789558772
4122.7,96300.0,51.08415507720689,100593.76178682991,144077.90239349124
4122.8,96300.0,51.16014844046038,101887.5961362765,145274.43388957437
4122.9,96300.0,50.9949084117542,99074.28171129932,142672.69486532419
4123.0,96300.0,51.06596751309943,100284.10717795976,143791.53536932077
4123.1,97200.0,51.062714624171356,100228.72471757256,143740.31794862682
4123.2,97200.0,51.13278836905524,101421.77387665096,144843.64380778617
4123.3,97200.0,51.244563027073816,103324.80705942598,146603.55931957928
4123.4,97200.0,51.29065649719254,104109.57710211852,147329.31070627412
4123.5,97200.0,51.25186870589657,103449.19079245499,146718.58877001342
4123.6,98400.0,51.257857130968404,103551.14745979162,146812.8777829432
4123.7,98400.0,51.284576255750615,104006.057203884,147233.57602527586
4123.8,98400.0,51.27403061178447,103826.51104595291,147067.53264185716
4123.9,98400.0,51.2356240691549,103172.61573233374,146462.81354607712
4124.0,99800.0,51.15805159885975,101851.89610179851,145241.41867732373
4124.1,99800.0,51.287082853821865,104048.73359753203,147273.04293938342
4124.2,99800.0,51.3768389196652,105576.88653204439,148686.27108389686
4124.3,99800.0,51.37643028850206,105569.92933193513,148679.83710024296
4124.4,101000.0,51.39369327934323,105863.84250498412,148951.6465237732
4124.5,101000.0,51.13131264384774,101396.64873569051,144820.40820385003
4124.6,101000.0,51.14721647057541,101667.42129301582,145070.81730239757
4124.7,101000.0,51.29399104997934,104166.34994057298,147381.81394160853
4124.8,101000.0,51.34582607931113,105048.87360557145,148197.96738633758
4124.9,101000.0,51.36531089190145,105380.61467798322,148504.75986085716
4125.0,101000.0,51.40256703985085,106014.92380553426,149091.36575031478
4125.1,101000.0,51.49485276097594,107586.14569706691,150544.42384956707
4125.2,101000.0,51.46536947148282,107084.1743268352,150080.20325218455
4125.3,101000.0,51.49837955040708,107646.19148414512,150599.95389132004
4125.4,101000.0,51.44278742550064,106699.70092650596,149724.6441861441
4125.5,101000.0,51.533633474538675,108246.411503913,151155.03434542858
4125.6,101000.0,51.57398585326134,108933.4358891754,151790.39103996637
4125.7,101000.0,51.57986153711394,109033.4730670224,151882.9049186746
4125.8,101000.0,51.5510036865558,108542.15018427582,151428.5319889373
4125.9,101000.0,51.60386568698816,109442.15867201297,152260.8553097553
4126.0,101000.0,51.67477151925826,110649.37463719049,153377.2825599109
4126.1,101000.0,51.63379041002947,109951.64572339365,152732.02637124737
4126.2,101000.0,51.61091129474501,109562.1145331338,152371.78988652886
4126.3,101000.0,51.53701773231054,108304.03060070181,151208.3201962125
4126.4,101000.0,51.64611762291976,110161.52420208661,152926.12093228102
4126.5,101000.0,51.66553056667168,110492.04166275379,153231.78181681607
4126.6,101000.0,51.76063721434068,112111.29158599244,154729.2559981239
4126.7,101000.0,51.71790999871435,111383.83412304067,154056.50699678925
4126.8,101000.0,51.58449897267018,109112.42829625728,151955.9223173859
4126.9,101000.0,51.52713977983438,108135.85230632604,151052.78975580935
4127.0,101000.0,51.51826737664937,107984.79411503882,150913.0919005979
4127.1,101000.0,51.586919323403116,109153.63627524266,151994.03124900232
4127.2,101000.0,51.59561673467207,109301.71512014791,152130.97381967097
4127.3,101000.0,51.61971277275066,109711.96517905965,152510.37100986612
4127.4,101000.0,51.60764490328153,109506.50218367006,152320.35986557358
4127.5,101000.0,51.67207219890564,110603.41702664585,153334.78119292762
4127.6,101000.0,51.69276368790017,110955.70251653809,153660.57304135826
4127.7,100000.0,51.691476575264105,110933.78862210247,153640.30718204996
4127.8,100000.0,51.659467152687874,110388.80826247658,153136.31208768708
4127.9,100000.0,51.67708867726077,110688.82569565659,153413.7667002714
4128.0,100000.0,51.58860456534672,109182.32856915379,152020.56573803804
4128.1,100000.0,51.54565877001574,108451.14965056628,151344.37515325705
4128.2,100000.0,51.39811060825675,105939.05028151115,149021.19829707686
4128.3,100000.0,51.50161813112117,107701.33033827587,150650.9460261739
4128.4,100000.0,51.570178440230116,108868.61231049139,151730.4425205771
4128.5,100000.0,51.66375992995679,110461.89546966483,153203.90276913636
4128.6,100000.0,51.644235956561054,110129.48766014574,152896.49369949487
4128.7,100000.0,51.681306846386214,110760.6426527251,153480.18266080157
4128.8,100000.0,51.67973419129006,110733.86722002784,153455.42087537108
4128.9,99800.0,51.56781060649684,108828.29846614064,151693.1604801718
4129.0,99800.0,51.490344895956234,107509.39648693241,150473.44656621967
4129.1,99800.0,51.34824668038491,105090.08584676567,148236.08025962324
4129.2,99800.0,51.4195593172209,106304.22791309631,149358.91273327463
4129.3,99100.0,51.44189478626022,106684.50318736827,149710.58939346124
4129.4,99100.0,51.42457046192987,106389.54577345843,149437.81426123716
4129.5,99100.0,51.42387774135386,106377.75177412177,149426.90722999536
4129.6,99100.0,51.529989031522234,108184.36259125278,151097.6518232167
4129.7,98600.0,51.65823875295956,110367.89399187057,153116.97067546658
4129.8,98600.0,51.54527391585363,108444.59726871143,151338.31554348778
4129.9,98600.0,51.64254879721777,110100.76272131072,152869.9290205976
4130.0,98600.0,51.56058238399599,108705.23347524344,151579.35059582547
4130.1,98300.0,51.505161095854,107761.65151994175,150706.73075145576
4130.2,98300.0,51.41846782311758,106285.64454604115,149341.72692892933
4130.3,98300.0,51.32719881565719,104731.7328380117,147904.67720027966
4130.4,98300.0,51.36495763918025,105374.60033034591,148499.19782242505
4130.5,97200.0,51.47966405805249,107327.54856799473,150305.2745258041
4130.6,97200.0,51.357614618762334,105249.58083339734,148383.58042071713
4130.7,97200.0,51.29232976784806,104138.06557739247,147355.6567048598
4130.8,97200.0,51.346943485248644,105067.89813774556,148215.56117796502
4130.9,97200.0,51.306421836057034,104377.9918173023,147577.53928427328
4131.0,97200.0,51.206117106414275,102670.24131031602,145998.22020843078
4131.1,97200.0,51.21895969312014,102888.89434927108,146200.42943864327
4131.2,97200.0,51.20795924094777,102701.60479830625,146027.22500431014
4131.3,97800.0,51.25702978901229,103537.0614475963,146799.85110974265
4131.4,97800.0,51.351874981855225,105151.85993954772,148293.20862979465
4131.5,97800.0,51.38952533486606,105792.88065383967,148886.0213608991
4131.6,99200.0,51.40897625088303,106124.0446159743,149192.28012673813
4131.7,99200.0,51.34966201570173,105114.1828122175,148258.36501202255
4131.8,99200.0,51.447690922432216,106783.18601639883,149801.85077719868
4131.9,99200.0,51.47790791713137,107297.64917482482,150277.62371744763
4132.0,100000.0,51.39445383007863,105876.79135503923,148963.6215551485
4132.1,100000.0,51.52552923554451,108108.43178650271,151027.43139705062
4132.2,100000.0,51.533259864266476,108240.05055628833,151149.1517730722
4132.3,100000.0,51.445770522751886,106750.4900155284,149771.61368011276
4132.4,100000.0,51.447237345363405,106775.46358424646,149794.7091108018
4132.5,100000.0,51.46142316729424,107016.98603967496,150018.06786229508
4132.6,100000.0,51.44897482742039,106805.04529863095,149822.066131416
4132.7,100000.0,51.49221438184614,107541.2256488041,150502.88201496133
4132.8,100000.0,51.510550244452084,107853.40513199358,150791.58403019758
4132.9,101000.0,51.529378100706836,108173.96111354127,151088.032588967
4133.0,101000.0,51.55360475827861,108586.43505069392,151469.48641056928
4133.1,101000.0,51.60115932734892,109396.08121322852,152218.24310772296
4133.2,101000.0,51.56218610230698,108732.5377785241,151604.6014781103
4133.3,102000.0,51.526888231404946,108131.56953761284,151048.82907285332
4133.4,102000.0,51.53339647733254,108242.37647884106,151151.3027745455
4133.5,102000.0,51.60086984886654,109391.15266173542,152213.68520810152
4133.6,103000.0,51.68360944784357,110799.84587694192,153516.43760529545
4133.7,103000.0,51.716364286995,111357.51741811784,154032.16944049648
4133.8,103000.0,51.78060871715994,112451.31886273541,155043.71151271462
4133.9,103000.0,51.79756213382727,112739.96134262532,155310.64662573254
4134.0,102000.0,51.79698304698613,112730.10202841286,155301.52878155862
4134.1,102000.0,51.78301095705926,112492.2184934963,155081.53528544458
4134.2,102000.0,51.78305321498204,112492.93796095625,155082.2006453313
4134.3,102000.0,51.78789041459862,112575.2942977614,155158.36337121006
4134.4,102000.0,51.580023120397655,109036.22412308597,151885.44908147946
4134.5,102000.0,51.69235614746326,110948.7638867225,153654.15623141837
4134.6,102000.0,51.82345806176155,113180.85564757138,155718.38346046512
4134.7,102000.0,51.864754244420304,113883.9488827883,156368.60054658586
4134.8,101000.0,51.81929770241293,113110.02293796593,155652.87772703625
4134.9,101000.0,51.85273013109499,113679.23086300504,156179.2783519855
4135.0,101000.0,51.91552853679899,114748.41284037428,157168.05246477225
4135.1,101000.0,51.87299883610606,114024.31819220574,156498.4133776282
4135.2,101000.0,51.78441154564377,112516.06438664405,155103.5878474404
4135.3,101000.0,51.84252602303389,113505.49956661707,156018.61252326297
4135.4,101000.0,51.79198940527919,112645.08216756373,155222.90284204634
4135.5,102000.0,51.84449822800596,113539.0775848513,156049.66530556895
4135.6,102000.0,51.90227201634831,114522.71232155384,156959.3257606416
4135.7,102000.0,51.90116065909108,114503.79077192966,156941.82720675808
4135.8,102000.0,51.891593426151914,114340.90267123375,156791.18911085103
4135.9,102000.0,51.774468064124285,112346.77041948435,154947.0256384604
4136.0,102000.0,51.6600969733988,110399.53135242686,153146.22874731687
4136.1,102000.0,51.644538638956654,110134.6410164868,152901.25949750852
4136.2,101000.0,51.62410674004503,109786.77520946763,152579.5549495601
4136.3,101000.0,51.598946008897755,109358.39808781107,152183.39394294994
4136.4,101000.0,51.44524228185254,106741.49638514954,149763.2964159923
4136.5,101000.0,51.512449506286366,107885.74124786712,150821.48830744938
4136.6,102000.0,51.47590913785024,107263.61871242418,150246.15251705318
4136.7,102000.0,51.4591409064537,106978.12912713061,149982.1331850934
4136.8,102000.0,51.416850591606156,106258.11017210502,149316.26327846
4136.9,102000.0,51.52334415479777,108071.22942559363,150993.02684087586
4137.0,102000.0,51.59646489101293,109316.15551020985,152144.3282197395
4137.1,102000.0,51.57764494459691,108995.734198594,151848.0042030455
4137.2,102000.0,51.456314991578225,106930.01616597234,149937.6385607079
4137.3,102000.0,51.49827858912201,107644.47255537286,150598.36423464085
4137.4,101000.0,51.51305381072582,107896.02990740025,150831.00320801535
4137.5,101000.0,51.57681267065206,108981.56421621796,151834.89987464435
4137.6,101000.0,51.55550379571358,108618.7673460294,151499.38715460664
4137.7,101000.0,51.55676703403421,108640.27476537228,151519.27710779442
4137.8,101000.0,51.54620905043505,108460.51851750212,151353.0394342573
4137.9,100000.0,51.5607669285587,108708.37546138547,151582.25628879992
4138.0,100000.0,51.44332893920624,106708.92053467967,149733.17043339217
4138.1,100000.0,51.36606031136988,105393.37401128386,148516.55962809152
4138.2,99000.0,51.36729605000428,105414.41323133779,148536.01659293263
4138.3,99000.0,51.367474280300314,105417.44771315635,148538.8228664496
4138.4,99000.0,51.29856021844565,104244.1428800748,147453.75646062323
4138.5,99000.0,51.468696110239186,107140.8124239915,150132.58187944442
4138.6,99000.0,51.528390084015655,108157.1395138891,151072.47605825122
4138.7,98200.0,51.586656629497035,109149.1637478465,151989.89507817104
4138.8,98200.0,51.46439576771979,107067.59641370096,150064.87208153435
4138.9,98200.0,51.44660145796349,106764.63720513694,149784.69692987727
4139.0,98200.0,51.35741979735079,105246.26387750194,148380.5129165952
4139.1,98200.0,51.324407753074006,104684.21325884084,147860.73133257043
4139.2,98200.0,51.266067253225195,103690.92990570806,146942.14788557275
4139.3,98200.0,51.34055041293245,104959.0520989988,148114.90090902091
4139.4,97600.0,51.27122402211905,103778.72710853443,147023.34229697078
4139.5,97600.0,51.22601609871151,103009.03405025112,146311.53402959357
4139.6,97600.0,51.10588939194535,100963.80203464068,144420.1137527069
4139.7,97600.0,51.18423036691722,102297.60593603703,145653.6088893155
4139.8,97100.0,51.251803368005305,103448.07837415393,146717.56001116615
4139.9,97100.0,51.41422016054098,106213.32544459368,149274.84658780426
4140.0,97100.0,51.249337494298864,103406.09533818613,146678.73431075225
4140.1,97100.0,51.20587217502197,102666.07120078208,145994.36371211684
4140.2,97100.0,51.18178468386394,102255.96665851702,145615.10109498445
4140.3,97100.0,51.279615393017934,103921.59542549134,147155.46619761107
4140.4,97100.0,51.09903313038365,100847.0699104456,144312.1604716212
4140.5,97100.0,51.281369103506435,103951.45343903184,147183.07873829443
4140.6,97100.0,51.163160161940276,101938.87257062318,145321.85407804674
4140.7,97100.0,51.1395080830141,101536.18119284546,144949.44711813086
4140.8,97100.0,51.07409648719663,100422.50802590791,143919.52777710115
4140.9,97100.0,51.19983153596277,102563.22555778385,145899.25257896842
4141.0,97900.0,51.019071288018395,99485.66973195784,143053.14443681668
4141.1,97900.0,51.10547808185778,100956.79922417435,144413.63758882426
4141.2,97900.0,51.144754916067484,101625.5117940933,145032.0596086732
4141.3,98000.0,51.25430578775152,103490.68362921535,146756.9611366667
4141.4,98000.0,51.18114932656675,102245.14930473652,145605.09726063884
4141.5,98000.0,51.15255214076775,101758.26440189558,145154.8285523873
4141.6,98000.0,51.05757268381695,100141.17997986777,143659.357015703
4141.7,98000.0,51.17167894302302,102083.91012533044,145455.9840788435
4141.8,98000.0,51.15193589855237,101747.7724942906,145145.12568902713
4141.9,98000.0,51.22311515776301,102959.64372346213,146265.8581039001
4142.0,98000.0,51.19772900043532,102527.42858065467,145866.14771464176
4142.1,97800.0,51.21772824977051,102867.92825911613,146181.04010396462
4142.2,97800.0,51.22589881792167,103007.03727174399,146309.6874188775
4142.3,97800.0,51.456691079360674,106936.41929475241,149943.5601419846
4142.4,97800.0,51.41675661124995,106256.51009799563,149314.7835379748
4142.5,98500.0,51.398713838368,105949.32064993738,149030.69628211914
4142.6,98500.0,51.21227568596075,102775.09496358095,146095.1883393702
4142.7,98500.0,51.25320053567497,103471.86602409545,146739.55871013785
4142.8,99400.0,51.35617387667333,105225.05130182195,148360.89563334337
4142.9,99400.0,51.460037319915656,106993.39112474106,149996.2474036886
4143.0,99400.0,51.326631292479,104722.07040236448,147895.74142841238
4143.1,99400.0,51.42326869964416,106367.38245961163,149417.31774011243
4143.2,100000.0,51.35669537366224,105233.93011292466,148369.10671317484
4143.3,100000.0,51.40092042191496,105986.88910941523,149065.43940440821
4143.4,100000.0,51.2569216138833,103535.21969863749,146798.14786957274
4143.5,100000.0,51.481647706574925,107361.32141980273,150336.50748921873
4143.6,102000.0,51.43515428149893,106569.74189481081,149604.4587275572
4143.7,102000.0,51.51334480862274,107900.9843278724,150835.5850311385
4143.8,102000.0,51.47834129589369,107305.02771822654,150284.4473572584
4143.9,102000.0,51.50108643524195,107692.27788471233,150642.5743626682
4144.0,102000.0,51.536529289545186,108295.71455834643,151200.62956208666
4144.1,102000.0,51.57915741122699,109021.48488516186,151871.81830841175
4144.2,102000.0,51.44098546083067,106669.02135546599,149696.27187321906
4144.3,102000.0,51.63756898790302,110015.97836555552,152791.52087501122
4144.4,102000.0,51.606337064529285,109484.23541419499,152299.7676692045
4144.5,102000.0,51.697683554794544,111039.46631524537,153738.0373809219
4144.6,102000.0,51.48493187739839,107417.2364739459,150388.2174499383
4144.7,102000.0,51.65202618739072,110262.12119294412,153019.1525232445
4144.8,102000.0,51.70152539635925,111104.87606115919,153798.52798481588
4144.9,102000.0,51.75950962880998,112092.09373990295,154711.5019266596
4145.0,103000.0,51.58334997048706,109092.86581831891,151937.83103622252
4145.1,103000.0,51.63935386725378,110046.36704839254,152819.62417598977
4145.2,103000.0,51.618405045992816,109689.70031635917,152489.78057687252
4145.3,104000.0,51.6472440821627,110180.70287242532,152943.85727010737
4145.4,104000.0,51.66195766144588,110431.21072554379,153175.52567217196
4145.5,104000.0,51.73054115718883,111598.88746464718,154255.38724500674
